name,pro_B12_17_1,pro_B12_17_2,pro_B12_17_3,pro_B12_21_1,pro_B12_21_2,pro_B12_21_3,nonpro_B12_1,nonpro_B12_2,nonpro_B12_3,status.in.b12_17,status.in.b12_21,status_in_nonprob12,welch.pval.b12_17.vs.parent,fold.change.17...parent,foldchange_B12_17,log2FC_B12_17,welch.pval.b12_21.vs.parent,fold.change.21...parent,foldchange_B12_21,log2FC_B12_21,pro_wt_1_1,pro_wt_1_2,pro_wt_1_3,pro_wt_3_1,pro_wt_3_2,pro_wt_3_3,nonpro_wt_1,nonpro_wt_2,nonpro_wt_3,status_in_prowt_1,status_in_prowt_1_3,status.nonpro_wt,welch.pval.wt_1.vs.parent,fold.change.wt1...parent,foldchange_wt_1,log2FC_wt_1,welch.pval.wt_3.vs.parent,fold.change.wt3...parent,foldchange_wt_3,log2FC_wt_3,adj_pval_b12_17_vs_parent,adj_pval_b12_21_vs_parent,adj_pval_wt_1_vs_parent,adj_pval_wt_3_vs_parent,welch_pval_wtprovsB12pro,adj_pval_wtprovsB12pro,fold_change_wtprovsB12pro
Vamp7 ,24.1197754,22.77519508,23.27048805,23.9184173,23.67062289,24.07753914,24.04316471,24.26906071,24.43974791,not in b12_17,in b12_21,in b12,0.150804666,-0.862171602,0.964447496,-0.052225394,0.093399788,-0.361798,0.9850809,-0.021685884,24.53192652,23.91389425,24.10554924,24.45148164,23.98043736,24.44261369,22.30252215,24.40283191,23.92009224,in wt_1,in prowt_3,in nonpro_wt,0.421155422,0.641974569,1.027269544,0.038814778,0.359289453,0.749695464,1.03184527,0.045226648,0.295356714,0.243538736,0.545463221,0.497199093,0.040092488,0.230387144,0.598977473
Vamp8 ,25.89773934,23.01806179,25.71284512,26.16337084,26.02343834,25.55684789,28.26035629,27.76324634,27.95259663,in b12_17,in b12_21,in b12,0.075479548,-3.115851003,0.888688068,-0.170250978,0.001119506,-2.077514066,0.92578204,-0.11125552,26.83229325,26.32424005,26.16854612,25.45541085,25.68110106,26.70577984,28.44016513,28.84240867,27.26025561,in wt_1,in prowt_3,in nonpro_wt,0.050837103,-1.739249995,0.938282761,-0.091905336,0.023310711,-2.233512554,0.920743868,-0.119128211,0.204831062,0.029159469,0.147126694,0.099458214,0.176949164,0.448316677,0.799177975
Vapa .1,27.98535956,27.55686148,27.79638939,28.0084463,27.99536042,27.93274417,29.13994529,28.71030743,29.07029168,in b12_17,in b12_21,in b12,0.002837717,-1.193977987,0.958790709,-0.060712165,0.015213333,-0.994664501,0.965669871,-0.050398029,27.73286955,27.47738246,27.43193365,27.38096017,27.42934483,27.86477046,29.79998081,29.23222891,28.66266691,in wt_1,in prowt_3,in nonpro_wt,0.02836724,-1.684230326,0.942383282,-0.085614149,0.021599177,-1.673267057,0.94275833,-0.085040102,0.042726298,0.092373767,0.104992693,0.096624248,0.013042401,0.139649952,-0.3263167
Vapb ,26.48665691,26.77270634,27.04006733,27.04266284,27.09781281,26.89805332,28.46041975,28.057374,27.40260324,in b12_17,in b12_21,in b12,0.040105178,-1.2069888,0.956852368,-0.063631745,0.084370431,-0.960622671,0.965659504,-0.050413516,26.72697927,26.48366057,26.41057693,26.40563059,26.58393811,26.89319057,29.47840494,29.5726605,27.58863226,in wt_1,in prowt_3,in nonpro_wt,0.06558735,-2.339493649,0.91899232,-0.12187529,0.067170913,-2.252312814,0.922011057,-0.117144043,0.1522945,0.232352165,0.171464327,0.180005129,0.032845367,0.213380042,-0.305663918
Vars1 ,27.40484461,27.94367136,27.62794589,27.72545066,27.85041854,27.78410466,27.9440798,27.43880481,27.79296852,in b12_17,in b12_21,in b12,0.774150656,-0.066463759,0.997602775,-0.003462617,0.725221052,0.061373577,1.002213632,0.003190066,27.17140762,27.16914753,27.32578558,27.60755303,27.83740273,27.47124007,28.0082285,26.7641289,27.62395498,in wt_1,in prowt_3,in nonpro_wt,0.577412732,-0.243323887,0.991140724,-0.012838186,0.689545001,0.173294483,1.006309548,0.009074156,0.836676568,0.809772064,0.675871182,0.782157883,0.053989339,0.257210749,-0.292316527
Vbp1 ,24.40540291,24.47889304,24.24640681,24.19979035,24.68724064,24.74702674,21.29493092,22.1100251,22.81893619,in b12_17,in b12_21,not in b12,0.032096193,2.302270184,1.104294845,0.14312542,0.01925944,2.470055174,1.111895651,0.1530214,24.43024599,24.96053227,24.32601729,24.17730531,23.67671475,23.26990423,22.00841625,21.45280462,21.97520669,in wt_1,in prowt_3,not in nonpro_wt,0.000509462,2.760122667,1.126540649,0.171899371,0.005818682,1.895832244,1.08691637,0.12024094,0.135124003,0.104906077,0.015105006,0.048884761,0.25957722,0.534815586,-0.320673442
Vcl ,27.44380151,28.07631993,27.55402637,27.39335645,27.78281074,27.56039353,27.11683612,27.29449651,27.60605131,in b12_17,in b12_21,in b12,0.225180729,0.352254622,1.012884633,0.018469861,0.261943688,0.239725591,1.00876859,0.01259526,27.79065914,27.88588079,27.7063101,27.27726701,27.41789245,26.99786348,26.97341337,27.32621694,27.09568133,in wt_1,in prowt_3,in nonpro_wt,0.011108399,0.662512795,1.02441834,0.034804987,0.572055537,0.099237101,1.003657598,0.005267171,0.370252915,0.421499456,0.062543653,0.688690618,0.498608909,0.721346647,-0.122472593
Vcp ,27.50037011,27.56430111,27.1708479,27.53535774,27.2592948,27.39907903,24.75777822,24.08102664,24.73809171,in b12_17,in b12_21,in b12,0.001243927,2.886207514,1.117681269,0.160508831,0.002720188,2.872278334,1.117113325,0.159775547,27.28277985,27.35895871,26.91457946,27.64667716,27.49246035,27.38495962,23.75886134,22.33750343,24.45241739,in wt_1,in prowt_3,in nonpro_wt,0.023256695,3.669178623,1.156027298,0.209175466,0.022122884,3.991771655,1.169745169,0.226194271,0.027514481,0.040540984,0.09326102,0.097604224,0.639876653,0.815214659,-0.058139257
Vdac2 ,28.08381368,28.18102071,28.22780971,28.03100034,27.98755473,28.01068739,27.78247107,27.87882411,28.22455036,in b12_17,in b12_21,in b12,0.267505879,0.202266189,1.007233623,0.010398348,0.756278372,0.047798973,1.001709429,0.00246408,28.01967989,27.99669428,27.7482964,27.84601492,28.3150091,28.2713599,28.11347972,27.43890438,28.17759802,in wt_1,in prowt_3,in nonpro_wt,0.96674095,0.011562816,1.000414289,0.00059757,0.457512763,0.234133931,1.008388892,0.012052132,0.413958292,0.834751613,0.977969883,0.586750818,0.606306558,0.796911813,-0.054138678
Vdac3 ,27.31914566,27.55714028,27.34537239,27.28134995,27.12449666,27.31786333,26.96241895,26.8661951,26.99998893,in b12_17,in b12_21,in b12,0.011757476,0.464351785,1.017234683,0.024652557,0.018394802,0.298368983,1.011074136,0.015888786,27.34257136,27.26260468,27.08499515,27.680453,27.50636068,27.85383831,26.95546141,26.27708016,26.74025045,in wt_1,in prowt_3,in nonpro_wt,0.089158764,0.572459723,1.021474543,0.03065325,0.020483167,1.022619992,1.038361296,0.054308515,0.080379697,0.101718875,0.205529756,0.094179838,0.341062167,0.602752226,0.130909152
Vezt ,23.68324625,22.42169396,23.91811351,24.05342244,23.40973051,23.4421779,23.31582431,22.04939828,21.95066249,in b12_17,in b12_21,not in b12,0.231311034,0.902389545,1.040215896,0.05688299,0.095126961,1.19648192,1.053322418,0.074947108,22.8706652,23.78833795,23.66233127,24.2729203,24.61979572,23.72064922,22.18142526,22.28107649,21.53653985,in wt_1,in prowt_3,not in nonpro_wt,0.01906405,1.440764273,1.065490236,0.091517373,0.003415964,2.204774544,1.10021848,0.137790041,0.376336166,0.245253321,0.081672142,0.038527421,0.348699449,0.610826753,0.334385848
Vkorc1l1 ,24.00397414,23.19170665,22.78367421,22.05875437,22.62510411,22.2894351,23.10190542,22.94610803,23.06306905,not in b12_17,not in b12_21,not in b12,0.505145005,0.289424166,1.012563434,0.018012291,0.040719876,-0.712596309,0.96906735,-0.045331159,23.86550083,23.2341292,23.89761356,21.87022551,23.95678743,22.29931781,22.67015243,22.45677905,23.24138955,in wt_1,not in prowt_3,not in nonpro_wt,0.051726534,0.876307516,1.038452349,0.054435018,0.914079133,-0.080663431,0.996460491,-0.00511549,0.615852637,0.161431429,0.148620464,0.949016724,0.456821439,0.688332736,0.36182096
Vnn1 ,24.86661385,24.64249268,24.77754416,24.10115917,24.13559103,23.7449753,22.08028734,22.87614756,22.59743277,in b12_17,in b12_21,not in b12,0.007076779,2.244261008,1.099665397,0.137064611,0.010774774,1.475952611,1.065545586,0.091592315,22.34320037,21.5021669,21.97688372,24.15309989,23.61480189,24.33529151,22.23815834,21.02950083,22.70435839,not in wt_1,in prowt_3,not in nonpro_wt,0.934209819,-0.049922191,0.997729847,-0.003278862,0.038802504,2.043725243,1.092936005,0.128208928,0.061372475,0.07545049,0.958984444,0.132550425,0.035608386,0.218111148,-1.390488652
Vps11 ,21.71925241,22.51218938,24.00376081,23.95187673,22.58196449,23.61086971,23.26214358,22.45166224,22.93578753,not in b12_17,in b12_21,not in b12,0.860492137,-0.138130251,0.993963682,-0.008734956,0.366546753,0.498372525,1.021778972,0.031083151,23.96265339,22.61931714,23.70827871,23.62579129,24.06837593,24.19781419,22.80694335,22.40454926,22.23980965,in wt_1,in prowt_3,not in nonpro_wt,0.1353021,0.94631566,1.042088839,0.059478273,0.003603939,1.480226383,1.065835336,0.091984569,0.902254171,0.516318077,0.258278735,0.039082405,0.190944885,0.46315352,0.63371952
Vps13a ,23.25768181,23.36207293,23.2634056,23.24543199,23.00408874,23.15806613,22.4525766,21.83751103,22.75794794,in b12_17,in b12_21,not in b12,0.070972416,0.945041588,1.042284979,0.05974979,0.092470036,0.786517093,1.035191953,0.049898307,23.67195504,23.51003029,22.71565485,23.12154476,23.38154993,23.20126837,21.47445704,21.22484609,21.07987294,in wt_1,in prowt_3,not in nonpro_wt,0.011675207,2.039488038,1.095932003,0.132158289,0.000324647,1.975062332,1.092901592,0.128163502,0.199194485,0.241766025,0.06390161,0.018115177,0.734078533,0.860514039,0.051876007
Vps16 ,24.7030521,23.69907217,24.86619123,24.73986327,24.28128369,24.63211478,20.69178664,22.11017135,22.27957895,in b12_17,in b12_21,not in b12,0.014456051,2.728926186,1.125792643,0.170941126,0.023146177,2.857241599,1.131707473,0.178501095,24.48915862,24.81638459,24.97798165,24.62031655,24.33480563,24.64038,22.6374627,22.1165266,22.9127734,in wt_1,in prowt_3,not in nonpro_wt,0.002726318,2.205587384,1.097784524,0.134594906,0.006382653,1.976246493,1.087616715,0.121170229,0.08777563,0.116863035,0.029680657,0.051913546,0.449197765,0.682735168,0.159574967
Vps18 ,24.91697466,24.73658056,24.8857249,24.66869938,22.72334249,24.77237857,22.36456849,22.83890406,23.11036778,in b12_17,in b12_21,not in b12,0.007720939,2.075146595,1.091129993,0.125822989,0.186042051,1.283526702,1.056366032,0.079109817,25.01351086,24.95370223,24.69417843,24.81491276,24.38577637,24.8525346,22.99878191,22.72106821,23.19581818,in wt_1,in prowt_3,not in nonpro_wt,0.000594881,1.915241071,1.08337325,0.115530374,0.001123287,1.712518477,1.074548438,0.103730517,0.064402195,0.347752647,0.015523151,0.024081545,0.388980521,0.64567523,0.335152448
Vps26a ,25.88866368,26.12064508,26.00138478,25.95850276,25.54383732,26.14458276,25.57675601,25.42638009,23.55789536,in b12_17,in b12_21,in b12,0.217594077,1.149887361,1.046266287,0.065250081,0.250252236,1.028630461,1.041387456,0.058506933,25.89197861,25.68135234,25.4160728,26.26269884,26.05368955,26.00176855,22.05835893,24.73122841,23.32682783,in wt_1,in prowt_3,not in nonpro_wt,0.092926154,2.290996193,1.098022532,0.13490766,0.069807378,2.733913919,1.116973204,0.159594577,0.362917231,0.41026646,0.21072839,0.183666544,0.708098449,0.84536,-0.058342615
Vps26b ,24.7663134,24.66930693,24.65007569,22.66316323,22.40286246,24.97828901,22.69931699,22.56090809,23.28227685,in b12_17,not in b12_21,not in b12,0.012308562,1.84773136,1.080872363,0.112196169,0.607972763,0.500604257,1.021910679,0.031269102,25.12037809,21.97934515,24.99940908,25.31622846,25.70491679,25.45986961,25.11015751,22.16421554,21.9066855,in wt_1,in prowt_3,not in nonpro_wt,0.539909886,0.972691254,1.042180242,0.059604809,0.139833228,2.433318768,1.105519581,0.144724578,0.08235605,0.7128443,0.643098835,0.278292951,0.339609211,0.601328381,0.74168941
Vps26c ,23.84908461,23.80382008,23.78856211,24.01394418,23.2055373,23.94901283,24.07979126,22.50658337,21.96635026,in b12_17,in b12_21,not in b12,0.26804844,0.962913971,1.04213898,0.059547689,0.303176008,0.87192314,1.038157045,0.054024701,23.79747758,23.86265882,23.49601095,23.7103798,23.74791208,23.97353527,22.45453976,22.00950226,22.82342566,in wt_1,in prowt_3,not in nonpro_wt,0.017568208,1.289559888,1.057494803,0.080650573,0.018783001,1.38145316,1.061591848,0.086229197,0.414337772,0.45921279,0.078591646,0.090389863,0.979040272,0.990498844,-0.003664435
Vps28 ,22.38851527,23.3007949,22.43159944,23.92093588,23.00025811,23.00619038,21.64615824,23.42092779,22.27288644,not in b12_17,not in b12_21,not in b12,0.691486936,0.260312379,1.011596933,0.016634568,0.241621093,0.862470638,1.038423121,0.054394411,21.75605331,23.77919821,25.19500517,24.25849256,21.35080694,24.25343028,22.70323125,22.16967834,23.72558458,not in wt_1,in prowt_3,not in nonpro_wt,0.566390978,0.710587511,1.031075938,0.044150589,0.721468804,0.42141187,1.018429495,0.026346107,0.773034132,0.401070867,0.667173143,0.805582354,0.547253843,0.755762545,0.424115415
Vps29 ,24.79220837,23.43105106,24.49258108,24.76285874,24.94163836,24.63681128,21.4882656,20.98631915,22.72666392,in b12_17,in b12_21,not in b12,0.021111984,2.504863947,1.115252269,0.157370083,0.024872183,3.046686569,1.14018228,0.189264486,24.72058096,24.42297592,24.48918499,25.3635893,24.70601784,24.2140059,21.52143365,20.93250961,24.44308228,in wt_1,in prowt_3,not in nonpro_wt,0.173657255,2.245238779,1.10068783,0.138405359,0.142048398,2.462195835,1.110417279,0.151101922,0.106786024,0.122158337,0.30378885,0.28097153,0.617012455,0.803253877,0.143201003
Vps33a ,24.21602583,22.69618476,24.25246608,23.21240198,22.57403984,23.23358496,22.76829403,22.61798006,23.01133462,in b12_17,not in b12_21,not in b12,0.209772793,0.922355983,1.040455624,0.057215435,0.458343959,0.207472688,1.009099998,0.013069146,23.82618887,23.78263196,24.2985722,23.84146215,23.5577222,21.62561082,23.36467666,22.83387815,21.63564201,in wt_1,in prowt_3,not in nonpro_wt,0.106080906,1.357732074,1.060046354,0.084127353,0.671788011,0.396866116,1.017551595,0.025101948,0.354755324,0.593589505,0.22574533,0.770330732,0.803171724,0.903006427,0.124580792
Vps35 ,26.70774152,26.57940945,26.80748961,26.55565751,26.34736769,26.75927446,26.42313809,25.82931438,25.39042886,in b12_17,in b12_21,in b12,0.105754621,0.817253087,1.031577386,0.044852052,0.140919038,0.673139447,1.02600906,0.03704347,26.81653085,26.61403995,26.67087012,26.8043754,26.68777946,26.59210644,25.44991942,25.49306442,25.8314549,in wt_1,in prowt_3,in nonpro_wt,0.004051767,1.109000724,1.043334764,0.061202135,0.004004334,1.103274186,1.043110997,0.060892682,0.243786707,0.299802564,0.036048499,0.040560655,0.391858895,0.647227706,0.07146033
Vps37b ,22.90013797,21.38023373,22.16247025,22.00097057,22.57951893,22.861063,22.63552397,22.871854,22.26110912,not in b12_17,not in b12_21,not in b12,0.427936383,-0.441881714,0.98043862,-0.028500781,0.744353104,-0.108978198,0.995175714,-0.006976817,22.687831,22.93556371,22.06881312,22.84741924,22.44291861,23.02107175,22.72064276,23.48087371,23.88753107,not in wt_1,in prowt_3,not in nonpro_wt,0.140903012,-0.798946571,0.965802935,-0.050199247,0.220770639,-0.59254598,0.974637436,-0.037062457,0.555753955,0.824527862,0.26462614,0.363645255,0.240847126,0.516707461,0.35320383
Vps37c ,23.75712926,24.11120113,23.69309255,21.79170104,23.44911453,23.91309611,22.3892081,21.78163379,24.2619817,not in b12_17,in b12_21,not in b12,0.295957895,1.04286645,1.045717818,0.064493599,0.819600161,0.240362696,1.010537167,0.015122384,24.56690992,24.69503192,23.41850871,23.73741228,23.05978496,24.45019424,22.46762701,22.10405122,22.58056706,in wt_1,in prowt_3,not in nonpro_wt,0.033656177,1.842735089,1.082323461,0.114131725,0.063188058,1.365048732,1.060983012,0.085401557,0.442745386,0.882963142,0.114716698,0.173502579,0.254531811,0.530179489,0.535417902
Vps39 ,22.20792275,22.75342222,22.66857251,22.85820375,23.28823138,21.90804352,22.37783721,23.06701436,22.73750202,not in b12_17,not in b12_21,not in b12,0.520914469,-0.184145372,0.991897667,-0.011736807,0.931261655,-0.042624982,0.998124516,-0.002708293,22.64705408,22.92665274,22.373327,22.53142308,22.86274362,23.02311144,21.88752406,21.24336132,23.17428117,in wt_1,not in prowt_3,not in nonpro_wt,0.439631878,0.547289089,1.024762283,0.035289282,0.340203363,0.704037198,1.031854404,0.04523942,0.628726575,0.95655607,0.56024419,0.47934198,0.628693437,0.811569539,0.113319305
Vps41 ,22.57022248,23.15833972,23.08677419,22.39690218,22.46365603,22.34836731,21.97228977,22.36627335,21.61997393,not in b12_17,not in b12_21,not in b12,0.029545945,0.952266446,1.043312048,0.061170724,0.190340755,0.416796155,1.018957189,0.027093439,22.71549002,22.7514621,22.289653,22.60657505,22.28667768,22.47111489,23.49197189,21.55148942,22.92174567,not in wt_1,in prowt_3,not in nonpro_wt,0.916470788,-0.069533955,0.996930755,-0.004434794,0.762604716,-0.20027979,0.991159604,-0.012810705,0.130106906,0.352088111,0.948460485,0.836434216,0.39791075,0.648218043,-0.150548195
Vps45 ,21.75649923,22.84399571,24.00450381,24.03011533,22.50834134,23.97124485,23.90902605,22.37946956,21.71643879,not in b12_17,in b12_21,not in b12,0.83818287,0.200021451,1.008823835,0.012674268,0.368736883,0.834922374,1.036832138,0.052182342,22.12945951,23.81073861,23.84623896,23.88446497,22.42544856,22.51289858,22.82386872,21.91973174,21.87945012,in wt_1,not in prowt_3,not in nonpro_wt,0.197922649,1.054462167,1.047481862,0.066925263,0.27388244,0.733253845,1.033018025,0.046865427,0.884854416,0.517978676,0.327688676,0.41574383,0.874028453,0.935093013,-0.084241847
Vps4b ,24.62060521,22.64265415,24.91464808,24.49878107,24.72569547,24.78370025,22.53607073,21.46227693,23.35246972,in b12_17,in b12_21,not in b12,0.152831002,1.609030018,1.071670846,0.099861863,0.052582467,2.219119801,1.098846008,0.135989221,24.17328302,24.7535502,24.73932376,24.34151403,24.21238889,24.06966099,21.48003057,22.23035302,21.83820606,in wt_1,in prowt_3,not in nonpro_wt,0.000779137,2.705855775,1.123840457,0.168437242,0.004092909,2.358324752,1.107934805,0.147872991,0.297236568,0.183038911,0.016703499,0.041032149,0.964183604,0.98179748,0.017272777
Vrk1 ,23.78736997,22.03959472,24.53901905,24.18729168,24.39059456,24.72479467,22.53531391,21.92433299,24.57477734,in b12_17,in b12_21,not in b12,0.705078501,0.443853171,1.019288341,0.027562225,0.214566615,1.422752224,1.061827946,0.086550017,24.59669462,21.54042014,24.93232255,24.90287764,25.28518024,24.66987091,22.92722526,23.38373419,22.10840553,in wt_1,in prowt_3,not in nonpro_wt,0.506281597,0.883357446,1.038732782,0.054824563,0.01543334,2.146187936,1.094104408,0.129750417,0.783051692,0.376809802,0.615085794,0.082582228,0.600576145,0.793233135,0.376450242
Vti1a ,21.2997762,22.83559474,22.08350829,21.7563418,22.22326771,22.13652485,25.47338806,25.97185413,25.53653882,not in b12_17,not in b12_21,in b12,0.008679048,-3.587633928,0.860188974,-0.217274456,7.32816e-05,-3.621882218,0.858854309,-0.219514673,22.35070594,22.37109457,22.37843202,22.35518356,21.77048765,24.06350607,27.53567588,26.22507267,21.99063037,not in wt_1,not in prowt_3,in nonpro_wt,0.226951365,-2.883715465,0.885795526,-0.174954385,0.268636808,-2.520733879,0.900170772,-0.151729372,0.067945244,0.012810019,0.359996274,0.410466439,0.229141131,0.501844987,0.49239937
Vti1b ,21.83002352,23.01926245,22.47919054,22.79050455,23.05346408,22.56277573,22.90076079,22.91224045,27.4099527,not in b12_17,not in b12_21,not in b12,0.319684006,-1.964825813,0.919499595,-0.121079155,0.396867126,-1.605403195,0.934225413,-0.098157405,22.58708851,22.26496687,21.98740958,24.78129253,23.76918933,23.05542244,22.21606652,27.75450593,26.3382613,not in wt_1,not in prowt_3,in nonpro_wt,0.196644594,-3.156456265,0.875907306,-0.191149893,0.448795834,-1.56764315,0.93836979,-0.091771527,0.463350456,0.541394361,0.326225835,0.577467216,0.364859832,0.625762678,0.451691398
Vwa8 ,23.70092258,23.76205519,23.88047277,24.2089466,23.78257754,22.23900695,23.38910933,22.37438685,23.38404222,in b12_17,in b12_21,in b12,0.159358354,0.731970712,1.03175691,0.0451031,0.633938361,0.360997562,1.015662057,0.022420452,25.5190451,24.84188906,25.015053,24.12605517,24.3191565,21.99045411,22.74853545,22.62508352,23.51855077,in wt_1,in prowt_3,in nonpro_wt,0.004492325,2.161272474,1.094115448,0.129764975,0.571782538,0.514498681,1.022404521,0.03196612,0.304059819,0.735372412,0.037737424,0.688659435,0.257355015,0.533270206,0.706278552
Wasf2 ,23.58899282,24.48036389,23.59889931,23.84964307,24.30724911,23.66942007,22.21450394,22.77248686,22.53656935,in b12_17,in b12_21,not in b12,0.024629995,1.381565287,1.061381477,0.085943277,0.004890041,1.434250697,1.063722234,0.089121474,23.72048417,24.0833531,23.44241625,24.04804448,23.02965319,24.15652157,22.64192561,21.79322127,22.95688538,in wt_1,in prowt_3,not in nonpro_wt,0.045882188,1.284740415,1.057191053,0.08023612,0.062460385,1.28072899,1.057012481,0.079992412,0.115952358,0.051363985,0.137498557,0.17303886,0.497141908,0.7198651,-0.169015918
