geneid,b12_17_baseMean,b12_17_log2FoldChange,b12_17_lfcSE,b12_17_stat,b12_17_pvalue,b12_17_padj
LOC113833855,26.51202305,0.321572873,0.372662883,0.862905558,0.388189395,0.482555644
LOC113833866,347.3961063,0.263598767,0.113531093,2.321820036,0.020242628,0.037117439
LOC113833868,6.481423758,0.658588684,0.750313279,0.877751604,0.380078533,0.474382173
LOC113833874,3.678435399,-0.833924992,1.052871255,-0.792048399,0.428332456,0.522065868
LOC113833877,8.202361242,-1.981760784,0.757301979,-2.616869938,0.008874015,0.017601721
LOC113833881,394.8488145,-1.118451696,0.105398247,-10.61167264,2.62998203004573e-26,2.99980684844238e-25
LOC113833896,0.51003209,-2.472107946,2.781170298,-0.888873273,0.374071191,0.468111205
LOC113833909,12.89829464,-0.277633488,0.614849903,-0.451546769,0.651595525,0.726828543
LOC113833910,15.97411061,-0.007599004,0.468058264,-0.016235167,0.98704678,0.991296806
LOC113833915,24.67635116,0.250194808,0.410197885,0.609936856,0.541903637,0.629308959
LOC113833916,3.334634883,0.245572236,1.070528496,0.229393461,0.818563118,0.863837293
LOC113833918,14.21826573,-0.973447947,0.532473468,-1.828162353,0.067525189,0.108773134
LOC113833927,22.21874589,-0.385457268,0.409056764,-0.942307527,0.346035216,0.439084765
LOC113833942,21.61251404,0.168194606,0.407896261,0.412346526,0.680085452,0.751304059
LOC113833947,8319.329921,0.452462286,0.037855735,11.95227856,6.3169208954263e-33,9.29164593485549e-32
LOC113833948,67.10733137,-0.85473157,0.287556288,-2.972397426,0.002954839,0.006452208
LOC113833950,1763.017507,-1.200924298,0.060924897,-19.71155244,1.71620366531885e-86,1.08367357408449e-84
LOC113833951,35.02614015,-0.431683238,0.380573313,-1.134297186,0.256669909,0.342496251
LOC113833952,204.2487653,0.322114345,0.140041855,2.300129098,0.021440907,0.039120072
LOC113833954,34.67595183,0.538217954,0.321623917,1.673438839,0.094240937,0.145371522
LOC113833965,234.5555822,-0.648796633,0.133578793,-4.857033196,1.19157623411355e-06,4.07496253132369e-06
LOC113833966,155.6549268,-0.940027766,0.168458394,-5.580177646,2.40273059362311e-08,9.72752672848691e-08
LOC113833968,21.60883425,0.193115854,0.424357057,0.45507869,0.649052628,0.724487009
LOC113833970,232.6131198,0.786411619,0.140137546,5.611712495,2.00334084027818e-08,8.16845610543681e-08
LOC113833974,20.20986665,-0.278894691,0.432077155,-0.645474281,0.51861988,0.608303223
LOC113833976,21.10263492,1.060464589,0.427399679,2.481201185,0.013094045,0.025071509
LOC113833979,516.1162645,-0.289664004,0.103311481,-2.803792983,0.005050532,0.010544854
LOC113833995,1137.77506,-0.929814326,0.069736111,-13.33332636,1.48142097851239e-40,2.88435440603375e-39
LOC113833996,13.51027856,0.287081673,0.553258857,0.518892142,0.603835958,0.685462968
LOC113833997,361.0215792,-0.512689373,0.258358779,-1.984408562,0.047210312,0.079453197
LOC113833998,14.27203526,-0.620111552,0.529763019,-1.170545188,0.24178164,0.325748246
LOC113833999,217.9519411,-0.783415986,0.161859867,-4.840087916,1.29781702057188e-06,4.42504496662172e-06
LOC113834001,3071.038679,-0.55671873,0.052396482,-10.6251166,2.27727404288356e-26,2.60530180541703e-25
LOC113834019,2.111802995,3.455630027,1.665843107,2.074403053,0.038041894,0.065567909
LOC113834022,8025.363772,-0.376394704,0.038587212,-9.754389791,1.76659870735962e-22,1.73606677785151e-21
LOC113834026,17.57687632,-0.276334762,0.454293811,-0.608273226,0.543006276,0.630372648
LOC113834028,4.975435904,0.180385654,0.837228669,0.215455658,0.82941208,0.872225861
LOC113834032,41.3268729,-0.895512186,0.300412377,-2.980943048,0.002873622,0.006283266
LOC113834034,518.8058905,0.18204894,0.086820024,2.096854296,0.036006475,0.062341768
LOC113834035,19.83387536,-1.15691611,0.445778838,-2.59526925,0.009451684,0.018660097
LOC113834041,11.06407441,-0.41362803,0.628174874,-0.658460005,0.510242589,0.600263772
LOC113834064,26.48431624,-0.963242906,0.39116842,-2.462476156,0.013798135,0.026296295
LOC113834086,272.783798,-0.058542764,0.131410182,-0.44549641,0.655961053,0.730486103
LOC113834099,597.2778703,-0.498604351,0.176859953,-2.819204358,0.004814286,0.01010885
LOC113834111,2.839150036,1.670623381,1.236074858,1.351555183,0.176517656,0.249711633
LOC113834127,139.2420533,-0.494539379,0.174581537,-2.832712936,0.004615481,0.009737925
LOC113834129,9.976496609,0.8914087,0.612640477,1.455027432,0.145661667,0.211694709
LOC113834131,8.526884895,-0.224640296,0.67717388,-0.331732075,0.740091579,0.800843273
LOC113834136,391.099479,0.547786205,0.326131029,1.679650681,0.093025301,0.143654393
LOC113834145,12.71145987,-0.652373228,0.547819638,-1.190854038,0.233710891,0.316931468
LOC113834150,1030.556662,-0.665165812,0.072634764,-9.157678416,5.30257628292217e-20,4.60860413213061e-19
LOC113834155,5.848535652,-0.615391971,0.80139766,-0.767898387,0.442547556,0.536132713
LOC113834172,9.022358361,0.305721484,0.650745619,0.469801831,0.638496606,0.715850275
LOC113834176,28.17022359,-0.552114058,0.383335571,-1.440289138,0.149785613,0.216943324
LOC113834239,105.9457141,0.74609481,0.840067734,0.888136491,0.374467336,0.468504344
LOC113834242,55.42191366,-1.221480144,0.288785359,-4.229716313,2.339861929078e-05,6.95146399465363e-05
LOC113834246,14.51120036,-0.375870231,0.497199821,-0.755974188,0.449664672,0.542741317
LOC113834251,210.0910254,0.425807995,0.134626105,3.162893227,0.001562096,0.003577078
LOC113834275,35.34420511,-0.758862868,0.323543112,-2.345476813,0.019002761,0.035086034
LOC113834278,18233.59425,-0.93583589,0.03553126,-26.33838163,6.97331638931988e-153,1.12250750723291e-150
LOC113834285,59.04829595,-0.66333977,0.271640659,-2.441975266,0.014607147,0.027662815
LOC113834286,11.73772303,-0.508100893,0.561843718,-0.904345598,0.365812175,0.459688549
LOC113834293,12.24500856,0.172727181,0.571704093,0.302126892,0.762555333,0.819410013
LOC113834297,7.626518117,0.6241017,0.685875903,0.909933849,0.362857397,0.456577914
LOC113834304,2.842910057,-2.911295824,1.415076246,-2.057342021,0.039653338,0.067996699
LOC113834305,21.84276166,-0.67339841,0.416978703,-1.614946772,0.106322222,0.161439708
LOC113834307,16.03780907,-1.369076987,0.512085898,-2.673529951,0.007505757,0.015148031
LOC113834309,210.3106087,-0.097237475,0.13234011,-0.734754376,0.462489097,0.555696793
LOC113834312,66.63568533,0.704503896,0.235266584,2.994491966,0.002749023,0.006024656
LOC113834313,4.000521539,0.214377884,0.951074472,0.225405991,0.821663451,0.866389112
LOC113834334,142.697279,-0.72008166,0.16281983,-4.422567318,9.7534945514955e-06,3.02421837300711e-05
LOC113834337,7.877894394,-0.865503011,0.773391353,-1.119100968,0.263097067,0.350010055
LOC113834338,10.03553552,-0.602441358,0.636632704,-0.946293449,0.343998934,0.436888967
LOC113834342,166.7691542,-0.689707415,0.160293633,-4.302774878,1.68672211135209e-05,5.0850823029921e-05
LOC113834350,61.92330452,-0.83650279,0.2539385,-3.294115667,0.000987319,0.002336245
LOC113834352,8.297897028,-0.602375604,0.680181069,-0.885610658,0.375827366,0.470102985
LOC113834353,15.38762302,-1.185452436,0.539491388,-2.197351916,0.027995323,0.049830017
LOC113834355,73.01351935,-0.538484776,0.241292627,-2.231666928,0.025636985,0.046019334
LOC113834356,36.92428009,-1.421969646,1.523739756,-0.933210307,0.350711394,0.443934048
LOC113834365,19.12872843,0.220680655,0.44082562,0.500607598,0.616647314,0.696665618
LOC113834366,13.87942759,-0.669202266,0.54852747,-1.219997727,0.222465737,0.303807014
LOC113834367,3.005117701,-0.03494159,1.101816391,-0.031712716,0.974701154,0.983304748
LOC113834382,53.07954687,-0.718262907,0.265874365,-2.701512456,0.006902489,0.014029141
LOC113834383,57.77351139,0.905416418,0.256151816,3.534686708,0.000408259,0.001021675
LOC113834385,94.31056515,0.493713879,0.24752302,1.994618034,0.046084555,0.07775323
LOC113834396,6.027182953,-1.398960447,0.832208345,-1.681021892,0.092758662,0.143358858
LOC113834399,11.75240243,-1.054699161,0.589058477,-1.790482952,0.073376305,0.116866982
LOC113834403,122.4231778,-1.359088199,0.193784382,-7.013404205,2.32588236457897e-12,1.29734063176052e-11
LOC113834404,64.59468659,0.411428954,0.262401598,1.567936163,0.116896031,0.175486382
LOC113834405,7.660541063,1.638769699,0.748763742,2.188633887,0.028623461,0.050860935
LOC113834407,50.44250793,-0.31343747,0.26958415,-1.162670244,0.244963319,0.329297315
LOC113834408,0,NA,NA,NA,NA,NA
LOC113834410,8289.306092,-0.234026209,0.040645109,-5.757795156,8.52196786656907e-09,3.59400630062797e-08
LOC113834415,188.7167485,-0.060928555,0.14756691,-0.412887654,0.679688927,0.751200536
LOC113834416,6.927788371,1.086131274,0.776963439,1.397918124,0.162137656,0.232010926
LOC113834421,79.77440048,-1.44328587,0.235023981,-6.141015331,8.19956688563766e-10,3.78637777519001e-09
LOC113834422,70.87690688,-0.949355806,0.237800519,-3.992236055,6.54531686060556e-05,0.000182277
LOC113834492,2399.528881,-0.651125716,0.189183842,-3.441761774,0.000577939,0.001416831
LOC113834493,7.192954236,1.683782624,0.813015437,2.071034013,0.038355618,0.06603892
LOC113834494,3.807784197,1.443464528,1.203087631,1.199799991,0.230217028,0.312822543
LOC113834498,5.390942706,-0.018555955,0.824057041,-0.022517805,0.98203491,0.988718038
LOC113834501,2.991145192,0.324686602,1.072997369,0.302597761,0.762196421,0.819101353
LOC113834511,162.6073857,-0.609982796,0.166392875,-3.665918968,0.000246452,0.000636974
LOC113834513,4.243546423,-0.894522006,0.945617807,-0.945965696,0.344166083,0.437004129
LOC113834516,11788.62007,0.143146336,0.106265469,1.347063518,0.177959776,0.251471598
LOC113834517,49.81364752,-0.734104427,0.311703572,-2.355136398,0.018515908,0.034304478
LOC113834529,3.957053264,0.990494445,0.966884677,1.024418391,0.305637699,0.396541408
LOC113834530,4.643225734,-0.216308682,0.869945048,-0.248646375,0.803634333,0.853130221
LOC113834531,53.40324064,0.24444863,0.295824438,0.826330077,0.408616876,0.502407564
LOC113834553,64.64201328,0.370387379,0.245995717,1.505665963,0.132152946,0.194779186
LOC113834555,47.81867649,0.476604827,0.296137368,1.60940455,0.107527911,0.163075437
LOC113834557,139.4991099,0.546549304,0.170162838,3.211919305,0.001318514,0.003052937
LOC113834587,18.21976785,-0.251470024,0.478093121,-0.525985446,0.598898319,0.681143286
LOC113834615,553.9391017,-0.064152118,0.085624065,-0.749230002,0.453718589,0.546825873
LOC113834619,4.853894945,1.644908182,0.926698962,1.775018911,0.075894765,0.120422222
LOC113834621,64.69880317,-1.123219282,0.24782111,-4.532379351,5.83229884670344e-06,1.85626583896886e-05
LOC113834623,10.451384,-0.805877003,0.623624178,-1.292247851,0.196271325,0.273292517
LOC113834624,6.836371637,0.950722204,0.775562088,1.225849251,0.220255409,0.301436843
LOC113834627,7.119234924,0.483947126,0.709576084,0.682022882,0.495224482,0.586337989
LOC113834633,15.00667597,-0.008119304,0.496045119,-0.016368075,0.986940749,0.991277425
LOC113834634,5.644332721,0.149550829,0.802516353,0.186352376,0.852168437,0.888634404
LOC113834666,23.74271708,-0.278089512,0.409438079,-0.67919797,0.497012434,0.58766347
LOC113834668,27.79822978,0.519121153,0.377938533,1.37355974,0.169578403,0.241254787
LOC113834684,7.201023607,0.007541687,0.727089011,0.01037244,0.991724139,0.994421406
LOC113834730,593.6294496,-0.401833117,0.083098001,-4.835653218,1.32709106679748e-06,4.51677302037771e-06
LOC113834737,63.96459575,0.515538083,0.253309906,2.035206961,0.041830053,0.071333285
LOC113834739,6.576073812,1.59872814,0.800818999,1.996366397,0.045894056,0.077466129
LOC113834740,4.488804383,-0.755893935,0.901347511,-0.83862653,0.401678919,0.495819026
LOC113834741,191.4041156,-1.019231266,0.145340855,-7.012696247,2.33768618729013e-12,1.30328855778239e-11
LOC113834742,29.35198015,-0.378646934,0.354424188,-1.068343943,0.285365393,0.374619927
LOC113834744,274.0546151,0.202468017,0.125855463,1.608734429,0.107674424,0.163232656
LOC113834751,13.6477459,-0.287630772,0.513183067,-0.560483753,0.575149519,0.65944862
LOC113834752,5.50370641,-1.424024686,0.835214872,-1.704980039,0.088198147,0.137145119
LOC113834776,3.508024358,0.664548447,1.039175512,0.639495869,0.5225004,0.611662099
LOC113834814,116.8081289,-1.431156465,0.204392868,-7.00198829,2.52355178290963e-12,1.40076121063012e-11
LOC113834815,35.92743505,-0.21039476,0.322748565,-0.651884416,0.514475739,0.604381451
LOC113834822,0.331491392,-0.007743235,3.330977907,-0.002324613,0.998145229,0.998879666
LOC113834823,10.55361517,-0.092556298,0.590487733,-0.156745504,0.875445423,0.907113848
LOC113834824,33.08507404,-1.439589061,0.356965269,-4.032854695,5.51033541233634e-05,0.000155424
LOC113834827,2151.865131,-0.807740194,0.055572638,-14.53485437,7.28683324458578e-48,1.75328878215518e-46
LOC113834828,76.09857952,-0.821166158,0.221565521,-3.706200116,0.000210392,0.00054924
LOC113834829,13.45588412,0.187408151,3.601670543,0.052033674,0.958501862,0.97059288
LOC113834833,2987.781784,0.115839219,0.125883845,0.920207182,0.357464502,0.450784706
LOC113834847,7.052012725,-1.91564399,0.805726418,-2.377536527,0.017428717,0.032473558
LOC113834852,40.33198468,-0.696529587,0.312323397,-2.230155008,0.025737154,0.046177384
LOC113834874,20.50309492,-0.24770068,0.458582444,-0.540144271,0.589097542,0.671801617
LOC113834879,26.14107574,-0.069256418,0.377104432,-0.183653154,0.854285561,0.890273519
LOC113834881,9.998885408,-0.699030919,0.611472934,-1.143191923,0.252958915,0.338136543
LOC113834903,4.779459526,-1.925864059,1.037469993,-1.856308204,0.06340964,0.103014752
LOC113834904,66.66280317,0.58609419,0.508534847,1.152515296,0.249109388,0.333828364
LOC113834906,44.75194324,-2.137856466,0.394780559,-5.415303303,6.11849004186013e-08,2.39152608373527e-07
LOC113834907,6.396353042,-0.344533933,0.796139668,-0.432755642,0.665192302,0.738391882
LOC113834908,997.6455972,-0.033988144,0.074382834,-0.456935317,0.647717538,0.723420673
LOC113834913,21.5632108,0.590671185,0.428601217,1.378136975,0.168161001,0.23937129
LOC113834914,22.10198353,-0.566652334,0.422687458,-1.340594152,0.180052257,0.254008966
LOC113834919,15.11605996,-0.547645694,0.497833571,-1.100057783,0.271306946,0.35888508
LOC113834922,12.71253062,0.18489432,0.535601226,0.345208919,0.729937314,0.793084282
LOC113834936,1790.373858,-0.471202984,0.389339949,-1.210261073,0.22617873,0.308157487
LOC113834942,1122.464768,0.745613959,0.066180933,11.26629566,1.92499404423339e-29,2.4609347798147e-28
LOC113834947,8.134794105,-0.419896765,0.669709896,-0.626983068,0.530670334,0.619829458
LOC113834954,621.7645481,-0.495693042,0.087784663,-5.646693028,1.63563500475194e-08,6.70986090068554e-08
LOC113834955,435.9719559,-0.782118411,0.103666783,-7.544542119,4.53879329674753e-14,2.81770062946918e-13
LOC113834962,4.285495367,0.227706288,0.985039595,0.231164604,0.817186927,0.862623939
LOC113834963,35.65636799,-0.394588722,0.322868621,-1.222134011,0.221656953,0.30295591
LOC113834983,6.809774518,0.193523114,0.722735022,0.26776496,0.788880244,0.841447719
LOC113834984,14.63445494,0.26833118,0.52830615,0.507908491,0.611517519,0.692052058
LOC113834994,11.61273672,0.747985887,0.557764159,1.341043299,0.179906395,0.253846851
LOC113834998,79.82867034,-0.152365087,0.222235497,-0.685601939,0.492964159,0.584327668
LOC113835001,190.779814,0.333355969,0.142063519,2.346527601,0.018949263,0.035015541
LOC113835002,49.68539821,0.447223458,0.289973412,1.542291256,0.123002833,0.183476818
LOC113835007,8.441533813,0.047590521,0.665660418,0.071493692,0.943004845,0.959032067
LOC113835011,10.65052688,-0.399774479,0.60627223,-0.659397642,0.509640456,0.599740607
LOC113835034,31.79857689,0.41936397,0.353666852,1.185759898,0.235717133,0.319120008
LOC113835039,13.41489983,0.680963534,0.527421665,1.291117865,0.19666281,0.273804271
LOC113835042,17.96009579,-0.554042743,0.46153346,-1.200438952,0.229968908,0.312559716
LOC113835045,34.26420876,0.933491509,0.334757816,2.788557774,0.00529433,0.011013633
LOC113835046,39.20424922,-0.411024783,0.331067115,-1.241514983,0.214415567,0.294679595
LOC113835048,0.98444149,2.213357206,2.021368053,1.094979809,0.273525482,0.361150963
LOC113835058,7.169346616,-0.348296675,0.701893012,-0.496224736,0.619735861,0.699344505
LOC113835059,50.53352232,0.840750834,0.275567974,3.050974399,0.002281,0.005070911
LOC113835062,13.73020992,-0.802802089,0.531283571,-1.511061384,0.130772812,0.192901713
LOC113835066,187.0162244,-0.738751981,0.145600146,-5.07384095,3.89864959228062e-07,1.4069360969427e-06
LOC113835067,10.78151335,-1.396618621,0.608128927,-2.296583105,0.021642563,0.039437637
LOC113835080,18.71228201,-0.330117762,0.457218352,-0.722013367,0.470286259,0.563170752
LOC113835100,3.501388166,-0.404017383,1.013830834,-0.398505717,0.690257445,0.760307666
LOC113835102,11.84964553,-0.225825448,0.557318905,-0.405199691,0.685330732,0.755973838
LOC113835115,10.76487312,5.885094457,1.286203313,4.575555355,4.7495835668779e-06,1.53168709328012e-05
LOC113835117,25.54991065,-1.765992469,0.408809974,-4.319837042,1.56144461167873e-05,4.72234730533902e-05
LOC113835120,152.8902159,1.546296671,0.182947725,8.452122963,2.86053094987231e-17,2.12845105638611e-16
LOC113835123,236.8382152,0.502226865,0.134027166,3.747202005,0.000178818,0.000469927
LOC113835137,313.2717895,0.569817665,0.114824468,4.962510805,6.958769384201e-07,2.44337251281208e-06
LOC113835154,75.60280208,-1.01203692,0.24556994,-4.121175898,3.7694348026974e-05,0.000108873
LOC113835155,6.118366707,0.375863462,0.81122435,0.463328624,0.643128831,0.719279716
LOC113835157,11.04101336,-0.011910931,0.586302111,-0.020315347,0.983791813,0.989660387
LOC113835163,11.7567147,-0.857294154,0.602707707,-1.4224045,0.154908857,0.223119512
LOC113835164,5.680636425,-2.928528039,1.000653517,-2.926615446,0.003426723,0.00741041
LOC113835165,7.003886521,-0.594932968,0.780050077,-0.762685609,0.445650915,0.539092327
LOC113835167,7.940588428,-0.608413235,0.667973391,-0.910834538,0.362382562,0.456030643
LOC113835168,8.268574002,-0.22357435,0.706798669,-0.31631971,0.751759852,0.810476686
LOC113835170,33.24325544,-0.546957453,0.377589207,-1.448551606,0.147462844,0.21404024
LOC113835171,35.79996739,-0.507174264,0.3851526,-1.316813813,0.187901042,0.263112105
LOC113835174,4.142630774,1.006469408,2.907356046,0.346180307,0.729207214,0.792517045
LOC113835175,2.08469259,-1.11047452,1.427803904,-0.777750023,0.436716396,0.530756241
LOC113835176,1059.068491,1.544318458,0.070337186,21.95593188,7.60069854974118e-107,7.06247022154406e-105
LOC113835178,6.725655009,1.006137202,0.844045197,1.192041854,0.233244834,0.316522823
LOC113835183,13.82035798,0.384817676,0.56069708,0.6863201,0.492511277,0.583911969
