geneid,wt1_1_baseMean,wt1_1_log2FoldChange,wt1_1_lfcSE,wt1_1_stat,wt1_1_pvalue,wt1_1_padj
Amt,392.8051261,-0.87193997,0.191161342,-4.561277723,5.08432797546719e-06,1.43343710582681e-05
Amz1,9.046747732,-1.18973582,0.627467096,-1.896092763,0.057947779,0.093041239
Anapc1,8316.516795,0.235616243,0.035750001,6.590663869,4.37864206044605e-11,1.82384952248296e-10
Anapc10,854.5747395,-0.864020711,0.071169246,-12.14036619,6.45365612940863e-34,6.9770244620204e-33
Anapc13,649.6977147,-0.956001425,0.079128668,-12.08160651,1.32112974081254e-33,1.41093202384817e-32
Anapc15,400.9346682,0.605715386,0.101143973,5.98864538,2.11595950988841e-09,7.94040186158256e-09
Anapc16,999.4131947,-0.338946727,0.068370495,-4.957500007,7.14060398351141e-07,2.16757506272302e-06
Anapc2,1635.612102,0.399142639,0.053749028,7.4260439,1.1189387458043e-13,5.48542826451051e-13
Anapc4,1243.043701,0.272825362,0.061083115,4.466461185,7.95240825135468e-06,2.19815479891239e-05
Anapc5,6107.058253,0.289940362,0.038237756,7.582567319,3.38783196509308e-14,1.71081774908321e-13
Anapc7,947.5831245,0.244080363,0.072241799,3.378658437,0.000728404,0.001603135
Ang,61.81038847,-0.854009584,0.236631177,-3.609032406,0.000307341,0.000710319
Angel1,740.6570239,-0.207405597,0.071787949,-2.889142243,0.003862943,0.007698962
Angel2,827.939323,0.136841097,0.072998846,1.874565205,0.060852564,0.097102626
Angpt4,29.0058428,-0.152917355,0.354762924,-0.431040971,0.66643858,0.7372787
Angptl4,34.9667923,-1.430682114,0.339136359,-4.218604339,2.45819209634245e-05,6.45028703784467e-05
Angptl5,1.845529314,2.005543118,1.492320194,1.343909388,0.17897769,0.249439115
Angptl6,33.67395576,-1.054414828,0.326732513,-3.227149998,0.001250299,0.002655202
Ank1,248.0315961,-0.500818033,0.11751248,-4.261828467,2.02761055995771e-05,5.36971743107114e-05
Ank2,1143.606761,-0.668773108,0.059028162,-11.32972953,9.34929981088266e-30,8.74385046908225e-29
Ank3,403.3717075,-1.105041239,0.097004582,-11.39163957,4.60246853544855e-30,4.35426262270145e-29
Ankdd1a,7.815366565,-0.499248475,0.726013291,-0.687657487,0.491668498,0.580062329
Ankdd1b,26.81335998,-0.633178827,0.354161708,-1.787824074,0.073804396,0.115355927
Ankh,2617.29427,-0.544343146,0.044921966,-12.11752727,8.52938364438461e-34,9.17771308790886e-33
Ankib1,1650.061534,-0.1242308,0.051550569,-2.409882201,0.015957672,0.028658165
Ankle1,981.7624362,0.714700088,0.068904275,10.37236203,3.31234356358772e-25,2.63101289446641e-24
Ankle2,988.8371283,0.656964919,0.069880354,9.401282006,5.39022477266929e-21,3.64381743202076e-20
Ankmy1,26.89158663,0.469981267,0.352161739,1.334560843,0.182020121,0.253037444
Ankmy2,486.2973557,0.305682226,0.08747986,3.494315435,0.000475279,0.001073508
Ankra2,155.234462,-0.529540507,0.146647234,-3.610981907,0.00030504,0.000705713
Ankrd1,21.67708186,1.280857156,0.443737412,2.886520544,0.003895273,0.007755289
Ankrd10,772.1130017,0.129985638,0.079855327,1.627764141,0.103574907,0.155185982
Ankrd11,5448.523283,0.078170489,0.045396116,1.721964232,0.085075998,0.13066997
Ankrd12,1137.297454,-0.116039553,0.063216125,-1.83560055,0.066416756,0.104956459
Ankrd13a,2119.072667,0.496068722,0.053303237,9.306540308,1.32064038987532e-20,8.79760324950139e-20
Ankrd13c,2150.275983,-0.284185051,0.049033328,-5.795752848,6.8015367728672e-09,2.44257386524506e-08
Ankrd13d,18.17862736,1.325088348,0.47450346,2.792578897,0.005228971,0.01020631
Ankrd16,81.98457516,0.001819143,0.2076247,0.008761689,0.993009273,0.994835777
Ankrd17,5667.759566,0.10537345,0.037985175,2.774067769,0.005536014,0.010778031
Ankrd22,5.348445936,-0.682929836,0.781824744,-0.873507575,0.382386479,0.47425685
Ankrd23,120.1673733,-0.448636569,0.177135788,-2.532726865,0.01131791,0.02090332
Ankrd24,15.1214641,-1.372437058,0.487814773,-2.813438897,0.00490147,0.009619598
Ankrd28,2439.520187,-0.810852572,0.048482197,-16.72474882,8.65402630864106e-63,1.99566034109348e-61
Ankrd29,11.32290222,1.535177429,0.59146238,2.595562256,0.009443629,0.017669922
Ankrd34a,76.57563847,-1.196404445,0.217179441,-5.508829182,3.61228221124181e-08,1.21700394498332e-07
Ankrd35,17.38673624,0.784294743,0.447511009,1.752570837,0.079675701,0.123503275
Ankrd37,76.94750141,-2.075177371,0.230427631,-9.005766212,2.14165034603946e-19,1.36773850686763e-18
Ankrd39,73.77716116,0.033368053,0.217478437,0.153431546,0.878057969,0.910537358
Ankrd42,98.67078871,0.935768587,0.189119547,4.948026793,7.49695912584192e-07,2.27213085536248e-06
Ankrd49,335.3736957,0.349924514,0.105991866,3.301427993,0.00096194,0.00207441
Ankrd50,593.7641289,-0.246640028,0.078798748,-3.129999324,0.001748067,0.003643957
Ankrd52,5550.165551,0.071070495,0.043088698,1.649399914,0.099065732,0.149388773
Ankrd54,384.5080226,0.328219727,0.100556164,3.264043849,0.001098342,0.002348632
Ankrd61,40.9205292,0.558448838,0.294109517,1.898778539,0.0575936,0.092533749
Ankrd9,165.30075,0.373966395,0.145251365,2.574615353,0.010035162,0.018706353
Anks1a,1321.157415,-0.422168754,0.058766507,-7.183832717,6.77837945886573e-13,3.17620255020509e-12
Anks6,171.9283165,-0.060626338,0.13827651,-0.438442782,0.661065339,0.732042342
Ankzf1,215.2320469,0.274705852,0.127085563,2.161581897,0.030650418,0.052130778
Anln,5454.401769,0.761013987,0.035888682,21.20484609,8.61519626453806e-100,4.03854978990928e-98
Ano10,3451.680354,-0.742716022,0.042134599,-17.6272241,1.52261295937691e-69,4.06907640872736e-68
Ano3,5.133977282,0.200115949,0.829489028,0.241252075,0.809359753,0.856928532
Ano4,2.182154928,3.363525858,1.563475839,2.151312975,0.031451505,0.053405925
Ano6,2228.619326,0.551402368,0.046152705,11.94734666,6.7031279680269e-33,6.96370369648426e-32
Ano8,1218.429857,-0.038786046,0.059559293,-0.651217373,0.514906177,0.600907749
Anp32a,3554.323085,-0.204393615,0.050521963,-4.045638817,5.21806332715458e-05,0.000131957
Anp32b,10478.39873,0.480257703,0.042516893,11.29569144,1.37815118784893e-29,1.28052748063493e-28
Anp32e,4922.782899,0.616414663,0.040375306,15.26712066,1.2664277051978e-52,2.3591856827447e-51
Antxr2,2156.070402,0.135508741,0.055140231,2.457529462,0.013989634,0.025415093
Anxa1,5761.677559,-0.264712334,0.04560871,-5.803986391,6.47565351998505e-09,2.3299315810503e-08
Anxa11,12512.7703,-0.494493165,0.030913057,-15.99625589,1.35694026041123e-57,2.82708245875841e-56
Anxa2,21707.85321,-0.105325419,0.041918305,-2.512635458,0.011983309,0.022022661
Anxa3,74.79777913,-0.306879029,0.214394815,-1.43137337,0.152323236,0.216404568
Anxa5,7496.997015,-0.088641513,0.037503188,-2.363572739,0.018099673,0.032166573
Anxa7,3756.730795,-0.01903163,0.039143394,-0.486202862,0.626823343,0.702351626
Anxa9,4.95693798,2.500483542,0.994265433,2.514905436,0.011906431,0.021905383
Aopep,184.6772603,0.500861766,0.138688626,3.611411986,0.000304534,0.000704686
Ap1b1,5163.094969,0.173169179,0.037019381,4.677797801,2.89972268736887e-06,8.37762770854387e-06
Ap1g1,2233.784054,-0.179880173,0.046535603,-3.865431208,0.000110893,0.000268899
Ap1g2,325.6478979,0.023357517,0.106208617,0.219921111,0.825932595,0.868851009
Ap1m1,1563.8373,0.210039183,0.054030264,3.887435818,0.000101309,0.000247125
Ap1s1,1603.242587,-0.088517941,0.058932118,-1.502032247,0.133088781,0.192378397
Ap2a2,4138.889366,0.313203631,0.038794555,8.073391475,6.83719479570477e-16,3.75438473707495e-15
Ap2m1,4836.790199,0.696438329,0.044475781,15.65882172,2.89205690718951e-55,5.67398746216701e-54
Ap3b1,1444.219072,-0.00543783,0.055416063,-0.098127327,0.921831189,0.941168003
Ap3d1,5245.337862,-0.162120559,0.037253397,-4.351832956,1.35004106865677e-05,3.64020974618015e-05
Ap3m1,2852.591498,-0.240636371,0.043134512,-5.578743309,2.42262432514827e-08,8.28895513940948e-08
Ap3s1,1719.261663,0.213985882,0.057132387,3.745439182,0.000180078,0.000428131
Ap4b1,243.7485742,0.805231599,0.122013844,6.599510113,4.12518613154688e-11,1.72015599608579e-10
Ap4e1,196.1137602,0.016898315,0.136670162,0.123643047,0.901597907,0.926797597
Ap4m1,224.4889706,-0.042926743,0.125982639,-0.340735384,0.733302799,0.79487466
Ap4s1,193.3194137,1.085186783,0.143149407,7.580798337,3.43435067817055e-14,1.73201512596626e-13
Ap5b1,241.9042297,0.080904409,0.11824899,0.684186892,0.493857158,0.5816845
Ap5m1,577.4303789,-0.004725355,0.079822929,-0.059197964,0.952794431,0.964242533
Ap5s1,117.0714544,0.406851323,0.175782969,2.314509333,0.0206398,0.036269478
Ap5z1,382.9133117,0.030066144,0.100500751,0.299163373,0.764815394,0.821096159
Apba1,210.3445463,-1.854069953,0.13898056,-13.3404985,1.34556721813203e-40,1.77720529341733e-39
Apba2,1.727110031,0.328982955,1.426819762,0.230570787,0.817648265,0.862118442
Apba3,471.7385859,0.014744605,0.0869734,0.169530056,0.865379733,0.900984288
Apbb1,974.1794532,-0.236751346,0.063304501,-3.739881715,0.000184107,0.000437254
Apbb1ip,1345.031767,0.708208452,0.057620553,12.29089996,1.01371137330278e-34,1.12461985333047e-33
Apbb2,1134.412001,-0.14844954,0.068032249,-2.182046642,0.029106091,0.049696293
Apbb3,517.8109876,-0.482858813,0.086066162,-5.61032118,2.01951453783927e-08,6.96808666178147e-08
Apc,1118.29213,0.343445273,0.063470257,5.411121527,6.26312480289662e-08,2.07705484185363e-07
Apc2,52.3461041,0.693583127,0.263360136,2.633591925,0.008448696,0.015941304
Apcdd1l,35.71193708,-1.517144047,0.31943225,-4.749501806,2.03918376128552e-06,5.97902688069311e-06
Apeh,770.4337634,-0.139124986,0.071783299,-1.938124711,0.052608009,0.085351831
Apex1,1737.199133,1.193005777,0.054894085,21.7328656,1.00340863551616e-104,5.12365534510439e-103
Aph1a,1250.942229,-0.121945071,0.063492284,-1.920628211,0.054778596,0.088471841
Aph1b,136.5139333,-0.746985042,0.163762756,-4.561385376,5.08172148573753e-06,1.43305548209729e-05
Api5,4309.231534,0.46500599,0.038949537,11.93867831,7.43959559046689e-33,7.70082301934482e-32
Apip,287.0232891,0.859637503,0.111241429,7.727674017,1.0952938367575e-14,5.66620122335248e-14
Aplp2,14057.38284,-0.832638759,0.032585499,-25.55243253,5.15929361328229e-144,4.24546765098726e-142
Apmap,2216.363404,0.706307096,0.049390372,14.30050154,2.17238305675481e-46,3.38064182355939e-45
Apoa2,45.09187857,0.515283914,0.27290449,1.888147435,0.05900616,0.094525555
Apobec3b,1062.922454,0.432865655,0.068101252,6.356206959,2.0679637126882e-10,8.27330148503938e-10
Apobr,1744.54715,0.152414753,0.05731872,2.659074638,0.00783556,0.01488262
Apom,75.7570046,-1.00244986,0.220962115,-4.536749921,5.71277810289247e-06,1.60468457615138e-05
App,27792.9741,-1.011724331,0.033767033,-29.96189567,3.07971975311985e-197,4.24407645014276e-195
Appl1,917.6908865,0.209941395,0.071542885,2.934483224,0.003341036,0.006724401
Appl2,451.9487024,-0.595903596,0.089981967,-6.622477988,3.53226674100326e-11,1.48047149078766e-10
Aprt,1706.502628,-0.787088975,0.056369206,-13.96310196,2.61787089061913e-44,3.82416439934886e-43
Aptx,88.79933232,-0.056716417,0.193910652,-0.292487373,0.769914013,0.825098518
Aqp11,43.68844226,-0.726907952,0.274202291,-2.650991529,0.008025585,0.015218277
Aqp2,3.408632611,2.336335975,1.18634595,1.969354702,0.048912374,0.079922819
Aqp8,12.77319652,-2.724826407,0.66703443,-4.084986151,4.4079445590425e-05,0.000112515
Aqr,1839.768511,0.304689396,0.049189159,6.194238749,5.85673948090617e-10,2.2715966830317e-09
Arap1,1472.99204,-0.232896471,0.053975111,-4.31488638,1.59685012096451e-05,4.28147484378623e-05
Arap3,4568.841842,-0.495314224,0.041251771,-12.00710209,3.26072072348124e-33,3.43426552810114e-32
Arcn1,10077.87984,0.161501437,0.03631704,4.44698793,8.7082728965442e-06,2.39723767486577e-05
Areg,1306.849193,-0.50104476,0.057255473,-8.751036992,2.11401057162773e-18,1.2979094427417e-17
Arel1,1320.104888,-0.273188954,0.06110337,-4.470931062,7.78798015350965e-06,2.15583051780841e-05
Arf3,3061.839133,-0.540747576,0.04392674,-12.31021407,7.98112167469377e-35,8.89747268178824e-34
Arf4,4705.390932,-0.063238958,0.041754059,-1.514558342,0.129884289,0.188458264
Arf5,2215.944785,-0.594702646,0.047840477,-12.43095144,1.77508945207505e-35,2.01623367952676e-34
Arf6,6718.673418,-0.662609992,0.037298386,-17.76511146,1.31678372357481e-70,3.58604100720206e-69
Arfgap1,1655.812048,-0.643769397,0.053160392,-12.10994453,9.35574095154914e-34,1.00291438616513e-32
Arfgap2,1451.717304,0.320183116,0.05387947,5.942581044,2.80568861081072e-09,1.04171244763373e-08
Arfgap3,1696.348002,-0.608435139,0.053418365,-11.38999938,4.6899305935712e-30,4.43334100241879e-29
Arfgef1,1683.984744,0.072452408,0.052447864,1.381417698,0.167150567,0.234919783
Arfgef2,2030.466533,-0.681341827,0.049869974,-13.66236571,1.70357975950372e-42,2.3561723445228e-41
Arfip1,849.8901504,0.308451981,0.067938907,4.540137518,5.62175497391244e-06,1.57989271232458e-05
Arfip2,936.3278245,-0.128950808,0.067667102,-1.905664698,0.056693722,0.091193695
Arfrp1,419.3490297,-0.59278541,0.094134716,-6.297202956,3.03064366795559e-10,1.19863424184219e-09
Arglu1,1516.852554,0.010763614,0.066250789,0.162467704,0.870937559,0.905123005
Arhgap1,2017.118879,0.21462128,0.050463665,4.252986343,2.10938445377284e-05,5.5733747706754e-05
Arhgap10,1031.915334,0.014638877,0.06312498,0.231903077,0.816613294,0.861503677
Arhgap12,1610.743159,0.035502706,0.052581503,0.67519382,0.499552633,0.586960652
Arhgap17,1124.508984,-0.009826889,0.05989252,-0.164075392,0.869671794,0.904053983
Arhgap19,1391.242337,-0.765065923,0.058307987,-13.12111704,2.4923394270831e-39,3.18874478377813e-38
Arhgap20,14.65168099,-0.207699498,0.465351063,-0.446328621,0.655359885,0.72699121
Arhgap21,5478.463956,-0.278076684,0.037614966,-7.392714023,1.43861672471981e-13,7.01402305939692e-13
Arhgap22,4904.673,-1.056750689,0.039624365,-26.66921459,1.0715099967027e-156,9.96417182299629e-155
Arhgap24,806.3173105,-0.502132326,0.069913565,-7.182187399,6.86047943740466e-13,3.21204108903129e-12
Arhgap26,11.25245853,0.165986165,0.546311063,0.30383087,0.761256747,0.818351003
Arhgap28,701.001031,-0.961394124,0.074847158,-12.84476466,9.20313737483919e-38,1.11392047929535e-36
Arhgap29,1769.74449,-0.219072912,0.051391914,-4.262789519,2.01890667587763e-05,5.34914397931163e-05
Arhgap31,1686.405019,0.192022718,0.052334027,3.669175272,0.000243334,0.000570223
Arhgap32,285.1425164,-0.5729974,0.109284763,-5.243159102,1.57850311783586e-07,5.05315383761728e-07
Arhgap39,387.588943,0.342907301,0.101619377,3.374428279,0.000739692,0.0016261
Arhgap45,252.5521632,0.097852114,0.116110423,0.842750469,0.399368015,0.491074108
Arhgap5,3144.821106,0.30924855,0.0435057,7.108230589,1.17540066197071e-12,5.41015403284546e-12
Arhgap8,9.631871262,0.142957634,0.596541845,0.239643934,0.810606303,0.857777305
Arhgap9,10.90470291,0.976807237,0.606391796,1.610851671,0.107212056,0.159735768
Arhgef10,1781.598066,-0.136506474,0.050166546,-2.721065816,0.00650718,0.012517513
Arhgef10l,513.0328896,-0.576815561,0.087060401,-6.625464109,3.46158836273743e-11,1.45138004739702e-10
Arhgef11,1037.362681,-0.100264828,0.06124118,-1.637212543,0.101586067,0.152746344
Arhgef12,6784.327977,0.201912872,0.034134773,5.915166644,3.31539740600633e-09,1.22366942658601e-08
Arhgef16,111.6376893,3.620650282,0.257529166,14.05918534,6.76606000511899e-45,1.01296065888156e-43
Arhgef17,3127.248832,-0.164982176,0.045087628,-3.659145169,0.000253058,0.000591918
Arhgef18_1,839.5387525,0.111228464,0.069837963,1.592664773,0.111235414,0.164785736
Arhgef2,2148.489575,0.130749844,0.049719543,2.629747487,0.008544831,0.016112064
Arhgef25,5.948433908,-1.16466051,0.832809895,-1.398471028,0.161971667,0.228550694
Arhgef28,781.2256871,-0.106934217,0.069837465,-1.531186984,0.125723187,0.183210831
Arhgef37,91.14191557,1.926058278,0.215578616,8.934366082,4.09519321187486e-19,2.58360838154576e-18
Arhgef39,38.00347188,-0.271527532,0.3030959,-0.895846933,0.37033452,0.46233205
Arhgef4,300.3905901,-1.84456346,0.123014993,-14.99462311,7.96133259356088e-51,1.41180964659146e-49
Arhgef40,3680.770685,0.246221917,0.042239283,5.829216289,5.56882869892641e-09,2.01315621549685e-08
Arhgef5,3066.271113,-0.061276271,0.041124129,-1.490032059,0.136215807,0.19637464
Arhgef7,1902.443453,-0.433598289,0.050785166,-8.537892575,1.36691910725325e-17,8.06750296633783e-17
Arid1a,3218.973545,0.305431289,0.042801466,7.136000684,9.6085531631498e-13,4.44769854634186e-12
Arid1b,2072.786972,0.07957444,0.048126723,1.653435642,0.098242234,0.148283805
Arid2,1162.223715,-0.055310983,0.062213668,-0.88904874,0.373976886,0.465622745
Arid3a,400.9168791,-0.138032328,0.101262114,-1.363119159,0.17284496,0.242042195
Arid3b,118.5978108,-1.097556408,0.172815442,-6.351032017,2.13875184400266e-10,8.53560488196177e-10
Arid4a,914.9790315,0.526278671,0.074887923,7.027550648,2.10190523020788e-12,9.54031429488798e-12
Arid4b,970.8902051,0.282469749,0.068604155,4.117385427,3.83194923046311e-05,9.84055574720185e-05
Arid5a,254.2271674,0.839139041,0.125848561,6.667847709,2.59581929350734e-11,1.09844547092627e-10
Arid5b,762.7863086,-0.364650225,0.070387213,-5.180631698,2.2113573354236e-07,6.99682024967502e-07
Arih1,2688.602101,0.227901713,0.043475614,5.242058489,1.58795014208265e-07,5.08055209094862e-07
Arih2,764.0045258,0.066917268,0.073562375,0.909667045,0.362998129,0.454363384
Arl1,3491.473402,-0.108644938,0.055346386,-1.962999684,0.049646211,0.08095243
Arl10,928.9390902,-0.190547929,0.065092658,-2.927333681,0.003418819,0.006871279
Arl11,62.48441654,-0.148751977,0.232674441,-0.639313782,0.522618824,0.60835682
Arl13b,587.3852534,-0.366960362,0.081681066,-4.49260005,7.03588456595622e-06,1.95758812126994e-05
Arl14ep,1276.852258,0.171406269,0.060047337,2.854519057,0.004310205,0.008523534
Arl15,592.743203,-0.966387786,0.080684078,-11.97742859,4.6657183122923e-33,4.86920493211673e-32
Arl2,1491.862561,-0.125657512,0.055806193,-2.251676861,0.0243427,0.042257065
Arl2bp,3081.180472,0.180441896,0.04217258,4.278654468,1.88026483146771e-05,5.00034158156887e-05
Arl3,1082.096924,-0.481845789,0.073007138,-6.599981873,4.11208057884501e-11,1.71531647194855e-10
Arl4a,163.3967156,0.173070299,0.146998573,1.177360406,0.239051686,0.319760635
Arl4c,1490.759786,-1.00431405,0.055862724,-17.97825065,2.88450699436852e-72,8.14641753125608e-71
Arl5a,2975.995977,-0.424767463,0.043099931,-9.855409408,6.49514435187037e-23,4.74099943182472e-22
Arl5b,259.9925679,-0.725058098,0.117143066,-6.189509296,6.03517937575612e-10,2.34001293897961e-09
Arl6,415.5823369,-0.156068645,0.094281302,-1.655350976,0.097853324,0.147794312
Arl6ip1,4388.203661,-0.332996768,0.038701679,-8.604194302,7.68546938916471e-18,4.5880166426548e-17
Arl6ip4,1206.817221,0.628452482,0.06036756,10.41043375,2.22206896081883e-25,1.77362350131513e-24
Arl6ip6,573.8238942,0.09906513,0.081627511,1.21362428,0.224891231,0.303911378
Arl8a,1163.715065,-0.350082601,0.063874125,-5.480820292,4.23358337513402e-08,1.4196343196946e-07
Arl9,1023.788169,0.781700319,0.068294604,11.44600404,2.46236934296167e-30,2.35096665649379e-29
Armc10,646.9932878,-0.252086788,0.086904766,-2.900724559,0.00372301,0.007449927
Armc2,51.66924874,-0.496655457,0.256417265,-1.936903337,0.05275716,0.085557408
Armc5,683.7373104,0.129550109,0.078928346,1.64136354,0.100721974,0.151606519
Armc6,723.4258776,0.174510598,0.077046882,2.264992343,0.023513149,0.040928839
Armc8,501.7737421,0.14105473,0.087040718,1.62056028,0.105111977,0.157015906
Armc9,209.4683033,0.382934203,0.129101889,2.966139439,0.003015637,0.006101691
Armh1,6.270553826,-1.972887714,0.828124164,-2.38235738,0.017202194,0.030721211
Armh3,491.3245655,-0.0615032,0.085405382,-0.720132599,0.471443358,0.561864241
Armt1,404.8678807,-0.073152827,0.094328874,-0.775508325,0.438039348,0.529461488
Arnt,1712.162086,-0.229389636,0.05486792,-4.180760533,2.90535711624589e-05,7.55604245011835e-05
Arnt2,85.84831254,2.716847346,0.245135361,11.08304951,1.51618822269591e-28,1.3559156287096e-27
Arntl,330.7690861,-0.379008513,0.104512825,-3.626430663,0.000287366,0.00066766
